Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
4,45,0.100160729,Tyreke Evans,MEM,PG/SG/SF,,52,30.90705128,19.42307692,2.192307692,5.096153846,5.173076923,1.096153846,0.326923077,0.452410383,15.55769231,0.784688995,4.019230769,2.25,0.858635389,0.783129752,-0.197408063,0.977128604,0.205222268,-0.638997611,-0.446047771,-0.139060497,-0.501155512
4,46,0.095818519,Darren Collison,IND,PG/SG,,69,29.25386473,12.39130435,1.391304348,2.579710145,5.333333333,1.333333333,0.217391304,0.495297806,9.246376812,0.881944444,2.086956522,1.246376812,-0.539162852,-0.103638825,-1.164184043,1.054982891,0.762165241,-0.859793706,0.437454754,0.54534105,0.729202165
4,47,0.084334431,DeMar DeRozan,TOR,SG/SF,,80,33.898125,23,1.1125,3.9375,5.2125,1.0625,0.275,0.456475584,17.6625,0.824686941,6.9875,2.1875,1.569667597,-0.412295382,-0.642543675,0.996280759,0.126196575,-0.743665073,-0.388726884,0.678631725,-0.424535765
4,48,0.082990069,Devin Booker,PHO,PG/SG,Out - left hamstring tightness (0g) - 12/15/2022,54,34.54537037,24.92592593,2.722222222,4.518518519,4.685185185,0.87037037,0.259259259,0.431688805,19.51851852,0.878419453,6.092592593,3.592592593,1.952509312,1.369783424,-0.419325986,0.740105552,-0.324960683,-0.775395538,-1.268884205,1.620139932,-2.14706119
5,49,0.075554401,Enes Freedom,NYK,C,,71,25.77159624,14.08450704,0,10.98591549,1.478873239,0.507042254,0.521126761,0.591865358,10.04225352,0.847826087,2.591549296,1.718309859,-0.202582605,-1.643913262,2.065340785,-0.817555263,-1.17812486,-0.24751837,2.143901414,0.409789859,0.150651913
5,50,0.067047716,C.J. McCollum,POR,PG/SG,,81,36.09074074,21.38271605,2.333333333,3.962962963,3.358024691,0.950617284,0.432098765,0.443189369,18.58024691,0.836,3.086419753,1.864197531,1.248178721,0.939255326,-0.632761226,0.095356716,-0.136525523,-0.426982587,-0.83710956,0.382211687,-0.028194111
5,51,0.063234269,Ben Simmons,PHI,PG/SF/PF,Off Injury Report,81,33.72633745,15.79012346,0,8.135802469,8.160493827,1.728395062,0.864197531,0.54509018,12.32098765,0.560117302,4.209876543,3.432098765,0.13646528,-1.643913262,0.97037458,2.428447855,1.689846031,0.444049791,1.625927859,-3.131780468,-1.950309247
5,52,0.061229275,Will Barton,DEN,SG/SF,Off Injury Report - left foot soreness,81,33.1218107,15.65432099,1.925925926,5.049382716,4.086419753,1.012345679,0.641975309,0.45233463,12.69135802,0.805309735,2.790123457,1.839506173,0.109470031,0.48822589,-0.215376756,0.449218868,0.0084246,-0.003909717,-0.357106212,0.070041354,0.002075419
5,53,0.051386375,Josh Richardson,MIA,PG/SG/SF,,81,33.2026749,12.90123457,1.567901235,3.518518519,2.851851852,1.49382716,0.925925926,0.450847458,10.92592593,0.845070423,1.75308642,1.728395062,-0.437797292,0.091866688,-0.803509419,-0.150547492,1.139035562,0.568482988,-0.329100635,0.245758667,0.138288303
5,54,0.019061625,Donovan Mitchell,UTA,PG/SG,Questionable - right lower leg soreness,79,33.39135021,20.4556962,2.367088608,3.746835443,3.683544304,1.493670886,0.341772152,0.436857562,17.24050633,0.804713805,3.759493671,2.721518987,1.063902751,0.976624853,-0.715793839,0.253497643,1.1386686,-0.609064581,-0.961749371,0.104666727,-1.079198161
5,55,0.006541461,Myles Turner,IND,PF/C,,65,28.25,12.73846154,0.861538462,6.415384615,1.338461538,0.584615385,1.815384615,0.478873239,9.830769231,0.776699029,3.169230769,1.476923077,-0.470153835,-0.690127937,0.309418543,-0.885768777,-0.995968254,2.361469637,0.183702211,-0.200270262,0.44657182
5,56,0.003982443,Jeff Teague,MIN,PG,,70,33.02,14.2,1.2,2.985714286,7.028571429,1.457142857,0.328571429,0.445843829,11.34285714,0.845188285,3.414285714,2.528571429,-0.179624546,-0.31542656,-1.008203978,1.878547784,1.052893774,-0.635674834,-0.441300294,0.527291309,-0.842660671
5,57,-0.003261875,Trevor Ariza,HOU,SG/SF,,67,33.86840796,11.67164179,2.537313433,4.388059701,1.567164179,1.462686567,0.194029851,0.411674347,9.71641791,0.853932584,1.328358209,0.776119403,-0.682219676,1.165076034,-0.469446102,-0.774662576,1.06591147,-0.90688614,-0.94414298,0.211314868,1.305698224
5,58,-0.005070503,Blake Griffin,DET,PF/C,,58,33.96408046,21.4137931,1.913793103,7.379310345,5.75862069,0.706896552,0.310344828,0.437751004,17.17241379,0.784848485,5.689655172,2.844827586,1.254356317,0.474793979,0.679742839,1.261592061,-0.708828596,-0.672416341,-0.931306081,-0.173204563,-1.23036414
5,59,-0.005095744,John Wall,WAS,PG,,41,34.38699187,19.43902439,1.512195122,3.658536585,9.585365854,1.390243902,1.097560976,0.419790105,16.26829268,0.726141079,5.87804878,3.853658537,0.861805477,0.030195997,-0.749716797,3.120666005,0.895802184,0.914467975,-1.383869373,-1.268107068,-2.467106095
5,60,-0.007547667,Jamal Murray,DEN,PG/SG,,81,31.66481481,16.69135802,2.037037037,3.666666667,3.382716049,0.975308642,0.345679012,0.451035782,13.11111111,0.90513834,3.12345679,2.12345679,0.31561557,0.611233918,-0.746593355,0.107352043,-0.078545474,-0.601189062,-0.399802572,1.070024105,-0.346024173
6,61,-0.016030012,Joe Ingles,UTA,SG/SF,Injured - torn acl (0g) - 1/10/2023,82,31.44613821,11.46341463,2.487804878,4.195121951,4.780487805,1.097560976,0.243902439,0.466573816,8.756097561,0.795180723,1.012195122,1.93902439,-0.723611736,1.110266487,-0.543569589,0.786404589,0.208526478,-0.806352089,-0.017145828,-0.038862868,-0.119925551
6,62,-0.026567515,Evan Fournier,ORL,SG/SF,,57,32.23479532,17.77192982,2.228070175,3.157894737,2.894736842,0.824561404,0.280701754,0.458852868,14.07017544,0.867052023,3.035087719,1.666666667,0.530415088,0.822721404,-0.942055101,-0.129713503,-0.432528933,-0.732171375,-0.242673568,0.672936227,0.213962127
6,63,-0.027382817,Jayson Tatum,BOS,SF/PF,,80,30.53458333,13.9,1.3125,5.025,1.6,1.0375,0.725,0.475449102,10.4375,0.825581395,3.225,1.425,-0.239259505,-0.190880931,-0.224744192,-0.758710581,0.067491776,0.163452932,0.130572343,0.295407658,0.510225149
6,64,-0.033201486,Kentavious Caldwell-Pope,LAL,SG/SF,,74,33.21441441,13.40540541,2.148648649,5.22972973,2.189189189,1.432432432,0.216216216,0.426065163,10.78378378,0.788659794,2.621621622,1.310810811,-0.3375766,0.734796036,-0.146090421,-0.472476138,0.994868953,-0.86216247,-0.785197407,-0.075186823,0.650211497
6,65,-0.033921181,Aaron Gordon,ORL,SF/PF,,58,32.91781609,17.62068966,1.982758621,7.879310345,2.344827586,1.017241379,0.775862069,0.433526012,14.9137931,0.697777778,3.879310345,1.844827586,0.500351083,0.551143789,0.871834555,-0.396865331,0.019920645,0.265981596,-0.911490518,-1.201718258,-0.004448187
6,66,-0.034175743,Lauri Markkanen,CHI,PF,Off Injury Report,68,29.70686275,15.19117647,2.132352941,7.470588235,1.161764706,0.573529412,0.588235294,0.43387471,12.67647059,0.843373494,2.441176471,1.220588235,0.017404683,0.71675551,0.714810292,-0.971609998,-1.022000247,-0.112239795,-0.760270566,0.348751639,0.760816792
6,67,-0.035483139,Steven Adams,OKC,C,Doubtful - ankle soreness (0g) - 12/15/2022,76,32.7247807,13.89473684,0,9.013157895,1.157894737,1.210526316,1.026315789,0.629213483,9.368421053,0.559440559,3.763157895,1.684210526,-0.240305732,-1.643913262,1.307439999,-0.973490071,0.473790786,0.770850661,2.606641549,-2.812817011,0.192454829
6,68,-0.039985979,DeAndre Jordan,LAC,C,,77,31.47813853,12.03896104,0,15.20779221,1.519480519,0.506493506,0.922077922,0.64532872,7.506493506,0.580128205,4.051948052,1.779220779,-0.609202781,-1.643913262,3.687315875,-0.79782781,-1.179413423,0.560726114,2.30632651,-2.759865282,0.075980245
6,69,-0.049603659,Thaddeus Young,IND,SF/PF,,81,32.18580247,11.79012346,0.716049383,6.320987654,1.87654321,1.666666667,0.444444444,0.487268519,10.66666667,0.597826087,1.135802469,1.296296296,-0.658667512,-0.85119486,0.273152794,-0.624362916,1.544895907,-0.402095947,0.349899741,-0.746065207,0.668005072
6,70,-0.05092102,J.J. Redick,PHI,SG,,70,30.2252381,17.11428571,2.757142857,2.542857143,3,0.5,0.085714286,0.459613197,12.55714286,0.903669725,3.114285714,1.471428571,0.399686489,1.40844309,-1.178342356,-0.078575529,-1.194661423,-1.125230583,-0.195194419,1.052277934,0.453307622
6,71,-0.057005661,Jonas Valanciunas,TOR,C,,77,22.43203463,12.72727273,0.38961039,8.571428571,1.051948052,0.376623377,0.896103896,0.56768559,8.922077922,0.805687204,2.74025974,1.493506494,-0.472377983,-1.212586411,1.137734911,-1.024960109,-1.484373423,0.50836721,1.537737295,0.071165612,0.426241946
6,72,-0.058296339,Dirk Nowitzki,DAL,PF/C,,77,24.68095238,12.03896104,1.792207792,5.688311688,1.558441558,0.558441558,0.584415584,0.45646438,9.844155844,0.898148148,1.402597403,0.662337662,-0.609202781,0.340190254,0.03008917,-0.778900118,-1.057429423,-0.119939633,-0.196615326,0.421955735,1.445185075
7,73,-0.060791466,Taj Gibson,MIN,PF/C,,82,33.25142276,12.18292683,0.085365854,7.12195122,1.207317073,0.756097561,0.719512195,0.576662144,8.987804878,0.767567568,2.256097561,1.085365854,-0.580584801,-1.549407094,0.580869726,-0.949480168,-0.59329518,0.152390518,1.687892464,-0.222096723,0.926588067
7,74,-0.061323933,Serge Ibaka,TOR,PF/C,,76,27.54254386,12.61842105,1.407894737,6.289473684,0.815789474,0.381578947,1.302631579,0.483418367,10.31578947,0.796610169,1.552631579,1.184210526,-0.494015867,-0.085272065,0.261045649,-1.139688486,-1.472736791,1.327852945,0.27138505,-0.025898639,0.805412806
7,75,-0.064063815,T.J. Warren,PHO,SF,Off Injury Report,65,32.95230769,19.55384615,0.307692308,5.123076923,1.307692308,1,0.630769231,0.497648166,16.35384615,0.756862745,3.923076923,1.307692308,0.884630115,-1.303275646,-0.187064663,-0.9007168,-0.020565424,-0.026499128,0.804884693,-0.482002005,0.65403452
7,76,-0.078199423,Kyle Anderson,SAS,SG/SF,,74,26.73400901,7.905405405,0.256756757,5.351351351,2.72972973,1.554054054,0.810810811,0.52739726,5.918918919,0.712328767,1.972972973,1.27027027,-1.430884189,-1.359664981,-0.099365409,-0.209875732,1.280459872,0.336431891,0.624196751,-0.545003806,0.699910793
7,77,-0.08009277,Kris Dunn,CHI,PG/SG,,52,29.325,13.44230769,0.826923077,4.25,5.961538462,2,0.519230769,0.429429429,12.80769231,0.736842105,2.192307692,2.884615385,-0.330241046,-0.728449669,-0.522486352,1.360171696,2.327626573,-0.251340343,-0.866818489,-0.430156662,-1.279140636
7,78,-0.083848345,Lonzo Ball,LAL,PG,Injured - left knee (0g) - 2/4/2023,52,34.23237179,10.15384615,1.730769231,6.923076923,7.230769231,1.692307692,0.826923077,0.359929078,10.84615385,0.450704225,1.365384615,2.615384615,-0.983931947,0.272173328,0.504465516,1.97677765,1.605105958,0.368911284,-2.027308432,-1.521742125,-0.949086341
7,79,-0.09390947,Patrick Beverley,LAC,PG/SG,,11,30.32424242,12.18181818,2.181818182,4.090909091,2.909090909,1.727272727,0.454545455,0.403361345,10.81818182,0.823529412,1.545454545,2.272727273,-0.580805182,0.771517106,-0.583606444,-0.122740143,1.687210574,-0.381734151,-1.211506216,0.105496468,-0.529017239
7,80,-0.094493185,Dario Saric,PHI,SF/PF/C,,78,29.61538462,14.62820513,2.012820513,6.666666667,2.58974359,0.653846154,0.256410256,0.452808989,11.41025641,0.859903382,2.653846154,1.897435897,-0.094504561,0.584424476,0.405956944,-0.277882504,-0.833401116,-0.781138609,-0.307109322,0.522157582,-0.068941555
7,81,-0.10173681,Paul Millsap,DEN,PF/C,,38,30.09342105,14.60526316,1.026315789,6.447368421,2.763157895,1.026315789,1.157894737,0.464367816,11.44736842,0.695652174,4.236842105,1.921052632,-0.099065039,-0.50770753,0.321706191,-0.19363597,0.041229102,1.036089844,-0.080021936,-1.33633227,-0.097893686
7,82,-0.103381088,Danilo Gallinari,LAC,SF/PF,Out for season - acl (0g) - 7/9/2023,21,31.95396825,15.28571429,1.714285714,4.80952381,1.952380952,0.571428571,0.476190476,0.3984375,12.19047619,0.931034483,4.142857143,1.238095238,0.036197212,0.253924884,-0.307526574,-0.587520125,-1.026933423,-0.338101732,-1.47451938,1.774694668,0.739354678
7,83,-0.104692358,Ricky Rubio,UTA,PG,Injured - torn acl (0g) - 1/14/2023,77,29.27813853,13.09090909,1.246753247,4.558441558,5.324675325,1.571428571,0.142857143,0.418379686,10.74025974,0.866141732,3.298701299,2.688311688,-0.400093183,-0.263667338,-0.403988215,1.050776737,1.321258574,-1.010040995,-0.924223602,0.726235601,-1.038488803
7,84,-0.111569571,Kent Bazemore,ATL,SG/SF,,65,27.52948718,12.86153846,1.661538462,3.815384615,3.507692308,1.538461538,0.692307692,0.420118343,10.4,0.7960199,3.092307692,2.415384615,-0.445688211,0.195529864,-0.689458383,0.168066853,1.243845651,0.097551197,-0.862305926,-0.007764032,-0.703903151
